symbol,direction,open_time,close_time,entry,sl,tp,exit,qty,result,pnl_usdt,pnl_r
ETH/USDT,long,2026-04-19 16:36:00+00:00,2026-04-19 16:41:00+00:00,2323.66,2319.516004,2331.947992,2319.516004,1.291205,loss,-5.3507,-1.0
ETH/USDT,short,2026-04-19 16:45:00+00:00,2026-04-19 16:56:00+00:00,2318.59,2323.01451,2309.74098,2309.74098,1.203296,win,10.648,2.0
ETH/USDT,short,2026-04-19 17:52:00+00:00,2026-04-19 18:04:00+00:00,2302.22,2306.081124,2294.497752,2294.497752,1.392661,win,10.7545,2.0
ETH/USDT,long,2026-04-19 18:12:00+00:00,2026-04-19 18:24:00+00:00,2296.26,2293.121284,2302.537432,2293.121284,1.730328,loss,-5.431,-1.0
ETH/USDT,short,2026-04-19 19:26:00+00:00,2026-04-19 20:45:00+00:00,2295.64,2301.51021,2283.89958,2283.89958,0.920555,win,10.8077,2.0
ETH/USDT,short,2026-04-19 20:03:00+00:00,2026-04-19 20:22:00+00:00,2295.25,2298.449598,2288.850804,2288.850804,1.688916,win,10.8077,2.0
ETH/USDT,long,2026-04-19 21:39:00+00:00,2026-04-19 21:49:00+00:00,2288.07,2284.822944,2294.564112,2284.822944,1.697516,loss,-5.5119,-1.0
ETH/USDT,short,2026-04-19 22:02:00+00:00,2026-04-19 22:02:00+00:00,2274.0,2277.365382,2267.269236,2267.269236,1.629643,win,10.9687,2.0
ETH/USDT,long,2026-04-19 22:34:00+00:00,2026-04-19 22:55:00+00:00,2265.36,2261.557598,2272.964804,2272.964804,1.456767,win,11.0784,2.0
ETH/USDT,short,2026-04-19 23:04:00+00:00,2026-04-20 00:17:00+00:00,2262.06,2272.494408,2241.191184,2272.494408,0.536169,loss,-5.5946,-1.0
ETH/USDT,long,2026-04-19 23:20:00+00:00,2026-04-19 23:20:00+00:00,2263.12,2259.408028,2270.543944,2270.543944,1.507179,win,11.1892,2.0
ETH/USDT,long,2026-04-19 23:39:00+00:00,2026-04-19 23:59:00+00:00,2265.43,2262.067496,2272.155008,2262.067496,1.68046,loss,-5.6506,-1.0
ETH/USDT,long,2026-04-20 01:56:00+00:00,2026-04-20 02:01:00+00:00,2287.67,2284.363036,2294.283928,2284.363036,1.691681,loss,-5.5943,-1.0
ETH/USDT,short,2026-04-20 02:04:00+00:00,2026-04-20 02:19:00+00:00,2282.18,2285.30697,2275.92606,2275.92606,1.780112,win,11.1327,2.0
ETH/USDT,long,2026-04-20 02:52:00+00:00,2026-04-20 05:07:00+00:00,2279.01,2274.525004,2287.979992,2274.525004,1.253517,loss,-5.622,-1.0
ETH/USDT,long,2026-04-20 03:56:00+00:00,2026-04-20 04:05:00+00:00,2285.25,2281.953518,2291.842964,2281.953518,1.70546,loss,-5.622,-1.0
ETH/USDT,long,2026-04-20 04:49:00+00:00,2026-04-20 05:06:00+00:00,2281.02,2277.404428,2288.251144,2277.404428,1.547171,loss,-5.5939,-1.0
ETH/USDT,short,2026-04-20 05:15:00+00:00,2026-04-20 05:45:00+00:00,2271.18,2274.90489,2263.73022,2263.73022,1.486709,win,11.0757,2.0
ETH/USDT,long,2026-04-20 05:54:00+00:00,2026-04-20 06:32:00+00:00,2267.08,2262.14748,2276.94504,2276.94504,1.133945,win,11.1864,2.0
ETH/USDT,long,2026-04-20 06:42:00+00:00,2026-04-20 07:01:00+00:00,2279.35,2275.864736,2286.320528,2286.320528,1.620864,win,11.2983,2.0
ETH/USDT,short,2026-04-20 07:39:00+00:00,2026-04-20 09:37:00+00:00,2298.97,2305.891086,2285.127828,2305.891086,0.824384,loss,-5.7056,-1.0
ETH/USDT,short,2026-04-20 07:52:00+00:00,2026-04-20 08:18:00+00:00,2291.04,2300.289966,2272.540068,2300.289966,0.616827,loss,-5.7056,-1.0
ETH/USDT,long,2026-04-20 08:01:00+00:00,2026-04-20 08:05:00+00:00,2295.66,2291.371634,2304.236732,2291.371634,1.330491,loss,-5.7056,-1.0
ETH/USDT,short,2026-04-20 08:04:00+00:00,2026-04-20 08:13:00+00:00,2292.34,2295.739056,2285.541888,2295.739056,1.678593,loss,-5.7056,-1.0
ETH/USDT,short,2026-04-20 08:29:00+00:00,2026-04-20 08:52:00+00:00,2296.65,2300.319972,2289.310056,2289.310056,1.531359,win,11.2401,2.0
ETH/USDT,long,2026-04-20 09:43:00+00:00,2026-04-20 10:56:00+00:00,2311.23,2305.398828,2322.892344,2305.398828,0.968539,loss,-5.6477,-1.0
ETH/USDT,short,2026-04-20 11:33:00+00:00,2026-04-20 11:46:00+00:00,2303.36,2307.971502,2294.136996,2307.971502,1.218579,loss,-5.6195,-1.0
ETH/USDT,long,2026-04-20 11:35:00+00:00,2026-04-20 12:10:00+00:00,2304.97,2301.579592,2311.750816,2311.750816,1.657464,win,11.239,2.0
ETH/USDT,long,2026-04-20 12:06:00+00:00,2026-04-20 12:19:00+00:00,2307.08,2303.499208,2314.241584,2314.241584,1.561493,win,11.1828,2.0
ETH/USDT,long,2026-04-20 12:08:00+00:00,2026-04-20 12:20:00+00:00,2309.78,2306.618584,2316.102832,2316.102832,1.768632,win,11.1828,2.0
ETH/USDT,short,2026-04-20 12:40:00+00:00,2026-04-20 12:50:00+00:00,2309.03,2313.792666,2299.504668,2313.792666,1.209282,loss,-5.7594,-1.0
ETH/USDT,long,2026-04-20 13:13:00+00:00,2026-04-20 13:19:00+00:00,2318.11,2314.73696,2324.85608,2314.73696,1.698945,loss,-5.7306,-1.0
ETH/USDT,short,2026-04-20 13:50:00+00:00,2026-04-20 14:15:00+00:00,2309.6,2313.352578,2302.094844,2302.094844,1.519477,win,11.4039,2.0
ETH/USDT,long,2026-04-20 13:59:00+00:00,2026-04-20 14:01:00+00:00,2312.54,2305.63878,2326.34244,2305.63878,0.826224,loss,-5.702,-1.0
ETH/USDT,short,2026-04-20 14:10:00+00:00,2026-04-20 14:21:00+00:00,2303.64,2309.851878,2291.216244,2309.851878,0.913322,loss,-5.6734,-1.0
ETH/USDT,long,2026-04-20 14:29:00+00:00,2026-04-20 14:35:00+00:00,2312.03,2308.93812,2318.21376,2308.93812,1.844217,loss,-5.7021,-1.0
ETH/USDT,short,2026-04-20 14:37:00+00:00,2026-04-20 15:04:00+00:00,2306.87,2318.103528,2284.402944,2284.402944,0.505058,win,11.3472,2.0
ETH/USDT,short,2026-04-20 14:57:00+00:00,2026-04-20 15:22:00+00:00,2287.89,2305.76106,2252.14788,2305.76106,0.317473,loss,-5.6736,-1.0
ETH/USDT,long,2026-04-20 15:13:00+00:00,2026-04-20 15:14:00+00:00,2287.68,2283.433222,2296.173556,2296.173556,1.349334,win,11.4606,2.0
ETH/USDT,long,2026-04-20 15:28:00+00:00,2026-04-20 15:35:00+00:00,2313.9,2308.458216,2324.783568,2308.458216,1.05834,loss,-5.7593,-1.0
ETH/USDT,short,2026-04-20 16:18:00+00:00,2026-04-20 16:46:00+00:00,2302.75,2307.021312,2294.207376,2307.021312,1.341616,loss,-5.7305,-1.0
ETH/USDT,short,2026-04-20 16:28:00+00:00,2026-04-20 17:08:00+00:00,2302.74,2307.231354,2293.757292,2307.231354,1.275887,loss,-5.7305,-1.0
ETH/USDT,long,2026-04-20 16:43:00+00:00,2026-04-20 16:55:00+00:00,2305.4,2299.260056,2317.679888,2299.260056,0.933309,loss,-5.7305,-1.0
ETH/USDT,short,2026-04-20 16:51:00+00:00,2026-04-20 17:06:00+00:00,2299.92,2305.591026,2288.577948,2305.591026,1.005428,loss,-5.7018,-1.0
ETH/USDT,long,2026-04-20 18:07:00+00:00,2026-04-20 18:44:00+00:00,2326.28,2322.345438,2334.149124,2334.149124,1.42735,win,11.232,2.0
ETH/USDT,long,2026-04-20 18:16:00+00:00,2026-04-20 18:31:00+00:00,2329.82,2325.364834,2338.730332,2325.364834,1.260558,loss,-5.616,-1.0
ETH/USDT,long,2026-04-20 18:52:00+00:00,2026-04-20 19:21:00+00:00,2334.24,2328.314244,2346.091512,2328.314244,0.952465,loss,-5.6441,-1.0
ETH/USDT,long,2026-04-20 20:49:00+00:00,2026-04-20 20:50:00+00:00,2328.57,2324.465014,2336.779972,2336.779972,1.368057,win,11.2317,2.0
ETH/USDT,short,2026-04-20 21:23:00+00:00,2026-04-20 22:06:00+00:00,2320.46,2324.524812,2312.330376,2324.524812,1.395394,loss,-5.672,-1.0
ETH/USDT,long,2026-04-20 22:03:00+00:00,2026-04-20 22:18:00+00:00,2322.86,2319.536,2329.508,2319.536,1.706382,loss,-5.672,-1.0
ETH/USDT,short,2026-04-20 23:02:00+00:00,2026-04-21 00:47:00+00:00,2314.76,2319.603828,2305.072344,2319.603828,1.159268,loss,-5.6153,-1.0
ETH/USDT,short,2026-04-20 23:30:00+00:00,2026-04-20 23:38:00+00:00,2308.64,2311.882284,2302.155432,2311.882284,1.731895,loss,-5.6153,-1.0
ETH/USDT,long,2026-04-21 01:32:00+00:00,2026-04-21 01:40:00+00:00,2323.1,2319.296048,2330.707904,2319.296048,1.461412,loss,-5.5591,-1.0
ETH/USDT,short,2026-04-21 01:54:00+00:00,2026-04-21 02:03:00+00:00,2315.24,2318.473602,2308.772796,2308.772796,1.710583,win,11.0627,2.0
ETH/USDT,long,2026-04-21 02:44:00+00:00,2026-04-21 03:02:00+00:00,2308.37,2305.448818,2314.212364,2305.448818,1.912465,loss,-5.5867,-1.0
ETH/USDT,short,2026-04-21 02:46:00+00:00,2026-04-21 03:19:00+00:00,2307.04,2310.231954,2300.656092,2300.656092,1.750232,win,11.1733,2.0
ETH/USDT,short,2026-04-21 03:04:00+00:00,2026-04-21 03:30:00+00:00,2303.16,2306.271162,2296.937676,2306.271162,1.786704,loss,-5.5587,-1.0
ETH/USDT,long,2026-04-21 10:46:00+00:00,2026-04-21 11:11:00+00:00,2331.36,2327.574392,2338.931216,2327.574392,1.4758,loss,-5.5868,-1.0
ETH/USDT,long,2026-04-21 13:04:00+00:00,2026-04-21 13:43:00+00:00,2305.45,2301.819544,2312.710912,2312.710912,1.531175,win,11.1177,2.0
ETH/USDT,long,2026-04-21 14:19:00+00:00,2026-04-21 14:57:00+00:00,2314.92,2309.797948,2325.164104,2309.797948,1.096134,loss,-5.6145,-1.0
ETH/USDT,long,2026-04-21 15:20:00+00:00,2026-04-21 15:25:00+00:00,2307.81,2303.509206,2316.411588,2303.509206,1.298919,loss,-5.5864,-1.0
ETH/USDT,long,2026-04-21 16:03:00+00:00,2026-04-21 17:01:00+00:00,2312.07,2307.468414,2321.273172,2307.468414,1.207942,loss,-5.5584,-1.0
ETH/USDT,long,2026-04-21 16:08:00+00:00,2026-04-21 17:13:00+00:00,2307.93,2296.94052,2329.90896,2296.94052,0.505797,loss,-5.5584,-1.0
ETH/USDT,long,2026-04-21 16:11:00+00:00,2026-04-21 16:34:00+00:00,2311.84,2308.78815,2317.9437,2317.9437,1.821338,win,11.1169,2.0
ETH/USDT,long,2026-04-21 16:27:00+00:00,2026-04-21 16:40:00+00:00,2311.93,2308.618184,2318.553632,2318.553632,1.678369,win,11.1169,2.0
ETH/USDT,short,2026-04-21 16:45:00+00:00,2026-04-21 17:12:00+00:00,2312.47,2319.203748,2299.002504,2299.002504,0.841971,win,11.3392,2.0
ETH/USDT,short,2026-04-21 17:15:00+00:00,2026-04-21 17:40:00+00:00,2299.44,2304.470802,2289.378396,2304.470802,1.127202,loss,-5.6707,-1.0
ETH/USDT,long,2026-04-21 17:41:00+00:00,2026-04-21 17:41:00+00:00,2301.06,2296.320644,2310.538712,2310.538712,1.190536,win,11.2848,2.0
ETH/USDT,short,2026-04-21 17:57:00+00:00,2026-04-21 19:00:00+00:00,2303.32,2312.392386,2285.175228,2312.392386,0.628148,loss,-5.6988,-1.0
ETH/USDT,short,2026-04-21 19:20:00+00:00,2026-04-21 19:22:00+00:00,2315.38,2319.283764,2307.572472,2319.283764,1.452523,loss,-5.6703,-1.0
ETH/USDT,long,2026-04-21 19:22:00+00:00,2026-04-21 19:30:00+00:00,2316.4,2313.577192,2322.045616,2322.045616,2.008747,win,11.3406,2.0
ETH/USDT,short,2026-04-21 19:39:00+00:00,2026-04-21 19:43:00+00:00,2307.84,2314.21275,2295.0945,2295.0945,0.894223,win,11.3973,2.0
ETH/USDT,short,2026-04-21 19:46:00+00:00,2026-04-21 20:09:00+00:00,2289.42,2308.301568,2251.656864,2308.301568,0.304829,loss,-5.7556,-1.0
ETH/USDT,short,2026-04-21 20:37:00+00:00,2026-04-21 20:46:00+00:00,2319.08,2323.024512,2311.190976,2311.190976,1.451857,win,11.4537,2.0
ETH/USDT,long,2026-04-21 20:37:00+00:00,2026-04-21 20:41:00+00:00,2321.65,2316.23666,2332.47668,2316.23666,1.057917,loss,-5.7269,-1.0
ETH/USDT,short,2026-04-21 21:01:00+00:00,2026-04-21 21:11:00+00:00,2316.33,2319.693846,2309.602308,2309.602308,1.710988,win,11.511,2.0
ETH/USDT,long,2026-04-21 21:03:00+00:00,2026-04-21 21:11:00+00:00,2314.1,2310.647778,2321.004444,2310.647778,1.667187,loss,-5.7555,-1.0
ETH/USDT,long,2026-04-21 21:25:00+00:00,2026-04-21 21:43:00+00:00,2314.11,2310.78775,2320.7545,2310.78775,1.741072,loss,-5.7843,-1.0
ETH/USDT,long,2026-04-21 22:45:00+00:00,2026-04-21 23:06:00+00:00,2310.03,2305.48881,2319.11238,2319.11238,1.267367,win,11.5107,2.0
ETH/USDT,long,2026-04-21 23:03:00+00:00,2026-04-21 23:40:00+00:00,2313.62,2309.627982,2321.604036,2321.604036,1.441716,win,11.5107,2.0
ETH/USDT,long,2026-04-21 23:47:00+00:00,2026-04-22 01:27:00+00:00,2325.01,2321.475612,2332.078776,2321.475612,1.660956,loss,-5.8705,-1.0
ETH/USDT,short,2026-04-22 01:30:00+00:00,2026-04-22 01:40:00+00:00,2313.58,2323.854678,2293.030644,2323.854678,0.568496,loss,-5.8411,-1.0
ETH/USDT,long,2026-04-22 02:21:00+00:00,2026-04-22 02:45:00+00:00,2343.22,2335.872732,2357.914536,2357.914536,0.791029,win,11.6238,2.0
ETH/USDT,long,2026-04-22 02:37:00+00:00,2026-04-22 05:17:00+00:00,2354.09,2343.93112,2374.40776,2374.40776,0.572101,win,11.6238,2.0
ETH/USDT,long,2026-04-22 02:58:00+00:00,2026-04-22 05:30:00+00:00,2368.43,2357.92832,2389.43336,2389.43336,0.558961,win,11.74,2.0
ETH/USDT,short,2026-04-22 03:42:00+00:00,2026-04-22 03:58:00+00:00,2360.74,2364.542814,2353.134372,2364.542814,1.5436,loss,-5.87,-1.0
ETH/USDT,long,2026-04-22 03:54:00+00:00,2026-04-22 04:17:00+00:00,2363.51,2360.007904,2370.514192,2360.007904,1.676146,loss,-5.87,-1.0
ETH/USDT,long,2026-04-22 04:41:00+00:00,2026-04-22 05:17:00+00:00,2364.35,2360.357834,2372.334332,2372.334332,1.455682,win,11.6226,2.0
ETH/USDT,long,2026-04-22 05:18:00+00:00,2026-04-22 05:18:00+00:00,2368.41,2365.32684,2374.57632,2374.57632,1.922559,win,11.8551,2.0
ETH/USDT,long,2026-04-22 05:32:00+00:00,2026-04-22 07:23:00+00:00,2397.13,2386.282648,2418.824704,2386.282648,0.557328,loss,-6.0455,-1.0
ETH/USDT,short,2026-04-22 06:02:00+00:00,2026-04-22 07:23:00+00:00,2393.24,2397.019308,2385.681384,2385.681384,1.59964,win,12.0911,2.0
ETH/USDT,short,2026-04-22 07:21:00+00:00,2026-04-22 11:42:00+00:00,2389.16,2392.788462,2381.903076,2392.788462,1.666142,loss,-6.0455,-1.0
ETH/USDT,long,2026-04-22 07:46:00+00:00,2026-04-22 08:23:00+00:00,2392.34,2388.07229,2400.87542,2388.07229,1.423658,loss,-6.0758,-1.0
ETH/USDT,short,2026-04-22 09:58:00+00:00,2026-04-22 10:15:00+00:00,2385.92,2389.187742,2379.384516,2389.187742,1.850018,loss,-6.0454,-1.0
ETH/USDT,short,2026-04-22 13:50:00+00:00,2026-04-22 14:03:00+00:00,2411.42,2416.303164,2401.653672,2416.303164,1.225625,loss,-5.9849,-1.0
ETH/USDT,long,2026-04-22 13:52:00+00:00,2026-04-22 14:29:00+00:00,2414.94,2410.827738,2423.164524,2410.827738,1.455386,loss,-5.9849,-1.0
ETH/USDT,long,2026-04-22 14:17:00+00:00,2026-04-22 14:19:00+00:00,2417.12,2411.827538,2427.704924,2411.827538,1.125186,loss,-5.955,-1.0
ETH/USDT,short,2026-04-22 15:02:00+00:00,2026-04-22 15:37:00+00:00,2399.5,2404.160736,2390.178528,2404.160736,1.264887,loss,-5.8953,-1.0
ETH/USDT,long,2026-04-22 15:10:00+00:00,2026-04-22 15:16:00+00:00,2399.89,2396.700564,2406.268872,2396.700564,1.848384,loss,-5.8953,-1.0
ETH/USDT,long,2026-04-22 15:32:00+00:00,2026-04-22 15:40:00+00:00,2398.91,2395.390826,2405.948348,2405.948348,1.666819,win,11.7317,2.0
ETH/USDT,long,2026-04-22 15:44:00+00:00,2026-04-22 16:11:00+00:00,2407.24,2403.359232,2415.001536,2403.359232,1.519031,loss,-5.895,-1.0
ETH/USDT,short,2026-04-22 16:13:00+00:00,2026-04-22 16:32:00+00:00,2403.77,2409.291762,2392.726476,2392.726476,1.062257,win,11.7311,2.0
ETH/USDT,short,2026-04-22 16:25:00+00:00,2026-04-22 16:54:00+00:00,2396.07,2401.160136,2385.889728,2385.889728,1.152333,win,11.7311,2.0
ETH/USDT,short,2026-04-22 16:54:00+00:00,2026-04-22 17:02:00+00:00,2386.83,2392.208346,2376.073308,2392.208346,1.101489,loss,-5.9242,-1.0
ETH/USDT,long,2026-04-22 17:03:00+00:00,2026-04-22 17:53:00+00:00,2390.96,2386.602584,2399.674832,2399.674832,1.366228,win,11.9064,2.0
ETH/USDT,long,2026-04-22 17:12:00+00:00,2026-04-22 17:16:00+00:00,2395.14,2391.981508,2401.456984,2391.981508,1.884831,loss,-5.9532,-1.0
ETH/USDT,short,2026-04-22 17:22:00+00:00,2026-04-22 17:32:00+00:00,2389.84,2392.998504,2383.522992,2392.998504,1.875399,loss,-5.9235,-1.0
ETH/USDT,long,2026-04-22 17:28:00+00:00,2026-04-22 17:53:00+00:00,2391.52,2387.212462,2400.135076,2400.135076,1.375137,win,11.8469,2.0
ETH/USDT,short,2026-04-22 17:47:00+00:00,2026-04-22 17:50:00+00:00,2394.47,2398.019508,2387.370984,2398.019508,1.660466,loss,-5.8938,-1.0
ETH/USDT,long,2026-04-22 19:21:00+00:00,2026-04-22 19:35:00+00:00,2400.36,2397.050494,2406.979012,2397.050494,1.807864,loss,-5.9831,-1.0
ETH/USDT,long,2026-04-22 19:28:00+00:00,2026-04-22 19:35:00+00:00,2405.02,2399.699964,2415.660072,2399.699964,1.124642,loss,-5.9831,-1.0
ETH/USDT,short,2026-04-22 19:37:00+00:00,2026-04-22 20:05:00+00:00,2395.3,2403.28056,2379.33888,2403.28056,0.742217,loss,-5.9233,-1.0
ETH/USDT,short,2026-04-22 22:04:00+00:00,2026-04-22 23:22:00+00:00,2400.43,2404.620828,2392.048344,2392.048344,1.40633,win,11.7874,2.0
ETH/USDT,short,2026-04-22 23:26:00+00:00,2026-04-22 23:34:00+00:00,2386.35,2389.87788,2379.29424,2379.29424,1.687309,win,11.9053,2.0
ETH/USDT,short,2026-04-22 23:36:00+00:00,2026-04-23 00:15:00+00:00,2377.83,2386.82727,2359.83546,2359.83546,0.66822,win,12.0243,2.0
ETH/USDT,short,2026-04-23 00:12:00+00:00,2026-04-23 00:31:00+00:00,2365.35,2373.944694,2348.160612,2373.944694,0.699519,loss,-6.0122,-1.0
ETH/USDT,long,2026-04-23 00:21:00+00:00,2026-04-23 02:26:00+00:00,2367.53,2355.008904,2392.572192,2355.008904,0.484963,loss,-6.0723,-1.0
ETH/USDT,long,2026-04-23 00:32:00+00:00,2026-04-23 01:03:00+00:00,2372.96,2367.116482,2384.647036,2367.116482,1.034003,loss,-6.0422,-1.0
ETH/USDT,long,2026-04-23 00:42:00+00:00,2026-04-23 00:48:00+00:00,2375.41,2370.27585,2385.6783,2370.27585,1.176867,loss,-6.0422,-1.0
ETH/USDT,long,2026-04-23 01:29:00+00:00,2026-04-23 02:14:00+00:00,2364.91,2360.887728,2372.954544,2360.887728,1.487167,loss,-5.9818,-1.0
ETH/USDT,short,2026-04-23 02:39:00+00:00,2026-04-23 02:42:00+00:00,2351.84,2354.890884,2345.738232,2345.738232,1.940919,win,11.843,2.0
ETH/USDT,short,2026-04-23 02:44:00+00:00,2026-04-23 02:53:00+00:00,2346.32,2352.310368,2334.339264,2352.310368,0.998392,loss,-5.9807,-1.0
ETH/USDT,short,2026-04-23 03:35:00+00:00,2026-04-23 03:46:00+00:00,2334.99,2337.897486,2329.175028,2337.897486,2.046727,loss,-5.9508,-1.0
ETH/USDT,short,2026-04-23 08:26:00+00:00,2026-04-23 09:07:00+00:00,2337.99,2341.248156,2331.473688,2331.473688,1.817309,win,11.8422,2.0
ETH/USDT,long,2026-04-23 08:37:00+00:00,2026-04-23 09:04:00+00:00,2337.6,2334.293048,2344.213904,2334.293048,1.790494,loss,-5.9211,-1.0
ETH/USDT,short,2026-04-23 09:09:00+00:00,2026-04-23 10:05:00+00:00,2328.92,2336.987304,2312.785392,2312.785392,0.73763,win,11.9014,2.0
ETH/USDT,short,2026-04-23 09:29:00+00:00,2026-04-23 10:12:00+00:00,2319.93,2325.535014,2308.719972,2308.719972,1.061671,win,11.9014,2.0
ETH/USDT,short,2026-04-23 09:48:00+00:00,2026-04-23 10:06:00+00:00,2319.51,2324.484804,2309.560392,2309.560392,1.196164,win,11.9014,2.0
